product_id,name,category,brand,price,in_stock,rating,reviews_count,updated_at,spec_screen_type,spec_screen_size,spec_smart_tv,spec_processor,spec_ram,spec_storage,spec_camera,spec_battery
ngo219,Polarized scalable focus group,Television,LG,321.18,False,4.1,781,2025-07-18T02:59:12.810178,QLED,55 inch,True,,,,,
wlQ046,Customizable incremental methodology,Laptop,Dell,912.19,True,4.0,880,2025-07-18T02:59:12.810209,,13.3 inch,,Intel i7,8GB,256GB SSD,,
FEf637,Digitized secondary orchestration,Television,Sony,233.03,False,4.2,783,2025-07-18T02:59:12.810240,OLED,43 inch,True,,,,,
kUI845,Robust holistic moratorium,Television,Samsung,1243.5,True,4.1,514,2025-07-18T02:59:12.810281,OLED,43 inch,True,,,,,
fUv401,Advanced motivating secured line,Television,LG,231.74,True,3.7,233,2025-07-18T02:59:12.810313,OLED,43 inch,True,,,,,
hRF788,Cloned encompassing groupware,Television,Samsung,736.08,False,4.7,980,2025-07-18T02:59:12.810344,QLED,43 inch,True,,,,,
Mcq584,Fully-configurable responsive contingency,Smartphone,OnePlus,320.35,False,4.4,289,2025-07-18T02:59:12.810374,,,,Snapdragon 8 Gen 2,,256GB,48MP,4000mAh
Caw423,Polarized disintermediate success,Smartphone,Apple,1558.25,True,3.9,99,2025-07-18T02:59:12.810406,,,,Snapdragon 8 Gen 2,,128GB,48MP,4000mAh
GGD992,Adaptive next generation data-warehouse,Laptop,Lenovo,907.83,True,4.6,737,2025-07-18T02:59:12.810440,,13.3 inch,,AMD Ryzen 5,16GB,256GB SSD,,
RLf784,Robust disintermediate approach,Smartphone,Samsung,299.89,False,4.2,776,2025-07-18T02:59:12.810474,,,,A16 Bionic,,128GB,12MP,3000mAh
PSU644,Function-based tangible migration,Laptop,HP,648.94,True,4.2,15,2025-07-18T02:59:12.810504,,15.6 inch,,Intel i7,8GB,512GB SSD,,
TkE915,Open-source systemic system engine,Laptop,HP,856.03,False,4.4,546,2025-07-18T02:59:12.810534,,13.3 inch,,Intel i7,16GB,512GB SSD,,
GuD359,Profit-focused radical concept,Smartphone,Samsung,1988.35,True,4.2,579,2025-07-18T02:59:12.810564,,,,A16 Bionic,,256GB,12MP,3000mAh
TJN220,User-friendly context-sensitive parallelism,Television,Sony,322.06,False,4.5,892,2025-07-18T02:59:12.810594,QLED,43 inch,True,,,,,
YtM635,Proactive high-level website,Television,LG,1610.69,True,3.5,131,2025-07-18T02:59:12.810624,OLED,43 inch,True,,,,,
FwC128,Persistent mission-critical conglomeration,Smartphone,Apple,1144.75,True,4.8,42,2025-07-18T02:59:12.810654,,,,Snapdragon 8 Gen 2,,256GB,12MP,4000mAh
hgM299,Reverse-engineered stable architecture,Laptop,Lenovo,1840.22,True,4.2,392,2025-07-18T02:59:12.810685,,13.3 inch,,AMD Ryzen 5,8GB,512GB SSD,,
Feb640,Synergistic tangible framework,Laptop,Lenovo,1913.62,False,4.7,530,2025-07-18T02:59:12.810717,,15.6 inch,,Intel i7,16GB,256GB SSD,,
ESp718,Diverse background help-desk,Laptop,HP,1438.69,True,3.8,361,2025-07-18T02:59:12.810750,,15.6 inch,,AMD Ryzen 5,16GB,256GB SSD,,
Orn944,Distributed background installation,Laptop,Dell,397.04,True,4.6,28,2025-07-18T02:59:12.810779,,13.3 inch,,Intel i7,8GB,512GB SSD,,
OGj332,Reduced zero administration process improvement,Smartphone,OnePlus,1029.71,True,4.9,804,2025-07-18T02:59:12.810809,,,,Snapdragon 8 Gen 2,,128GB,48MP,3000mAh
rAK477,Implemented eco-centric database,Smartphone,Apple,835.27,True,4.9,59,2025-07-18T02:59:12.810840,,,,A16 Bionic,,128GB,12MP,4000mAh
ZHN198,Fully-configurable 24/7 productivity,Television,LG,253.2,False,4.1,666,2025-07-18T02:59:12.810870,OLED,55 inch,True,,,,,
cYc640,Customer-focused holistic customer loyalty,Smartphone,Samsung,955.58,False,4.2,51,2025-07-18T02:59:12.810900,,,,A16 Bionic,,256GB,12MP,3000mAh
kWg354,Automated real-time approach,Television,Samsung,267.23,False,3.9,200,2025-07-18T02:59:12.810930,OLED,55 inch,True,,,,,
tev012,Future-proofed tertiary pricing structure,Laptop,HP,393.92,False,3.6,976,2025-07-18T02:59:12.810960,,15.6 inch,,AMD Ryzen 5,8GB,256GB SSD,,
saA708,Cloned multi-tasking pricing structure,Television,Sony,1043.8,False,3.6,960,2025-07-18T02:59:12.810991,QLED,43 inch,True,,,,,
yAN448,Universal maximized Local Area Network,Television,LG,1670.27,True,4.1,138,2025-07-18T02:59:12.811021,OLED,43 inch,True,,,,,
IGv807,Secured well-modulated moratorium,Laptop,HP,843.85,False,4.7,223,2025-07-18T02:59:12.811055,,15.6 inch,,Intel i5,8GB,512GB SSD,,
xWg786,Total directional focus group,Television,LG,1614.53,False,4.8,129,2025-07-18T02:59:12.811087,OLED,43 inch,True,,,,,
JLa138,Configurable context-sensitive emulation,Laptop,HP,672.28,False,3.6,596,2025-07-18T02:59:12.811124,,13.3 inch,,AMD Ryzen 5,8GB,256GB SSD,,
CUx326,Public-key mission-critical algorithm,Laptop,HP,1095.71,False,3.7,937,2025-07-18T02:59:12.811155,,13.3 inch,,AMD Ryzen 5,8GB,256GB SSD,,
VnL085,Public-key logistical archive,Television,Sony,402.47,True,4.3,413,2025-07-18T02:59:12.811185,OLED,43 inch,True,,,,,
LAe250,Adaptive optimal alliance,Smartphone,Samsung,560.07,False,4.1,230,2025-07-18T02:59:12.811215,,,,Snapdragon 8 Gen 2,,256GB,48MP,3000mAh
wpF173,Object-based encompassing open system,Television,LG,1887.32,True,3.9,542,2025-07-18T02:59:12.811246,OLED,55 inch,True,,,,,
nAR974,Polarized executive hardware,Laptop,Lenovo,1085.43,True,3.8,841,2025-07-18T02:59:12.811276,,13.3 inch,,Intel i5,8GB,512GB SSD,,
xAc288,Progressive next generation function,Smartphone,Apple,397.18,True,4.8,723,2025-07-18T02:59:12.811306,,,,Snapdragon 8 Gen 2,,256GB,12MP,3000mAh
GsY730,Optional asynchronous throughput,Smartphone,OnePlus,835.41,False,4.7,927,2025-07-18T02:59:12.811337,,,,A16 Bionic,,256GB,48MP,4000mAh
UVv569,Distributed solution-oriented artificial intelligence,Television,Sony,1731.39,False,4.0,234,2025-07-18T02:59:12.811380,OLED,55 inch,True,,,,,
yYe039,Synergistic value-added superstructure,Laptop,HP,809.23,True,4.0,138,2025-07-18T02:59:12.811411,,13.3 inch,,AMD Ryzen 5,8GB,512GB SSD,,
ywF071,Object-based logistical toolset,Television,Samsung,981.16,False,4.4,969,2025-07-18T02:59:12.811441,QLED,55 inch,True,,,,,
LrR893,Polarized even-keeled Graphic Interface,Smartphone,Samsung,1986.61,False,4.0,488,2025-07-18T02:59:12.811471,,,,A16 Bionic,,256GB,12MP,3000mAh
TSk139,Multi-channeled eco-centric ability,Smartphone,OnePlus,1497.84,False,3.5,440,2025-07-18T02:59:12.811502,,,,Snapdragon 8 Gen 2,,128GB,12MP,3000mAh
laj648,Intuitive impactful matrices,Laptop,Dell,526.31,False,4.8,336,2025-07-18T02:59:12.811533,,15.6 inch,,Intel i7,16GB,512GB SSD,,
eWx090,Polarized intermediate neural-net,Television,Sony,1807.74,True,4.0,343,2025-07-18T02:59:12.811564,QLED,43 inch,True,,,,,
UtU831,Adaptive logistical groupware,Laptop,Lenovo,1522.16,True,4.0,699,2025-07-18T02:59:12.811595,,13.3 inch,,AMD Ryzen 5,16GB,512GB SSD,,
cSz812,Cross-group fresh-thinking methodology,Television,Samsung,853.1,True,4.3,837,2025-07-18T02:59:12.811624,OLED,43 inch,True,,,,,
Hre103,Front-line holistic intranet,Laptop,Lenovo,1008.02,False,4.4,353,2025-07-18T02:59:12.811655,,15.6 inch,,Intel i7,16GB,256GB SSD,,
ekm685,Fully-configurable bi-directional attitude,Smartphone,Samsung,1489.04,True,3.8,517,2025-07-18T02:59:12.811688,,,,Snapdragon 8 Gen 2,,128GB,48MP,3000mAh
qAX030,Open-architected coherent Local Area Network,Laptop,Lenovo,963.03,False,5.0,449,2025-07-18T02:59:12.811719,,13.3 inch,,AMD Ryzen 5,8GB,512GB SSD,,
SUS252,Secured disintermediate open system,Smartphone,Samsung,1136.0,False,4.7,447,2025-07-18T02:59:12.811751,,,,A16 Bionic,,128GB,12MP,4000mAh
LRe679,Advanced logistical policy,Television,Samsung,869.95,True,4.0,321,2025-07-18T02:59:12.811782,QLED,55 inch,True,,,,,
wLA672,Organic eco-centric paradigm,Laptop,Dell,532.78,False,4.8,641,2025-07-18T02:59:12.811813,,13.3 inch,,Intel i5,16GB,512GB SSD,,
TOb963,Adaptive intangible process improvement,Smartphone,Samsung,975.86,True,4.0,5,2025-07-18T02:59:12.811844,,,,Snapdragon 8 Gen 2,,128GB,48MP,4000mAh
Zhw573,Sharable scalable website,Television,Samsung,923.99,True,4.2,311,2025-07-18T02:59:12.811874,QLED,43 inch,True,,,,,
hrD719,Multi-tiered dedicated infrastructure,Smartphone,Samsung,1299.35,False,5.0,37,2025-07-18T02:59:12.811904,,,,A16 Bionic,,128GB,48MP,4000mAh
xuK926,Persevering mission-critical benchmark,Laptop,Dell,990.99,False,3.7,897,2025-07-18T02:59:12.811935,,13.3 inch,,Intel i7,8GB,512GB SSD,,
WOc850,Reverse-engineered actuating alliance,Smartphone,Samsung,1101.76,False,3.5,57,2025-07-18T02:59:12.811969,,,,Snapdragon 8 Gen 2,,256GB,48MP,4000mAh
Neg369,Balanced bandwidth-monitored website,Laptop,Lenovo,1554.71,True,4.3,774,2025-07-18T02:59:12.812014,,15.6 inch,,Intel i7,8GB,512GB SSD,,
goj191,Customizable bottom-line info-mediaries,Smartphone,Apple,482.02,False,4.1,589,2025-07-18T02:59:12.812049,,,,Snapdragon 8 Gen 2,,128GB,12MP,4000mAh
IgC219,Public-key impactful open architecture,Television,LG,989.41,False,4.3,752,2025-07-18T02:59:12.812080,OLED,43 inch,True,,,,,
vCb144,Visionary motivating solution,Television,Samsung,499.65,True,3.5,745,2025-07-18T02:59:12.812111,OLED,55 inch,True,,,,,
wXu741,Optional bandwidth-monitored middleware,Laptop,Dell,1936.44,True,3.6,903,2025-07-18T02:59:12.812141,,13.3 inch,,Intel i5,8GB,512GB SSD,,
roQ974,Pre-emptive multi-state core,Laptop,HP,1846.99,False,4.1,363,2025-07-18T02:59:12.812171,,13.3 inch,,Intel i7,16GB,256GB SSD,,
ejY820,Profound local process improvement,Television,LG,594.37,False,3.7,359,2025-07-18T02:59:12.812201,OLED,43 inch,True,,,,,
MSu287,Adaptive analyzing knowledgebase,Smartphone,OnePlus,973.67,True,4.8,462,2025-07-18T02:59:12.812232,,,,Snapdragon 8 Gen 2,,128GB,12MP,3000mAh
NYS049,Decentralized methodical complexity,Television,Sony,1320.93,False,3.8,157,2025-07-18T02:59:12.812261,QLED,55 inch,True,,,,,
pWo772,Reduced dynamic structure,Television,Sony,1804.37,True,3.8,101,2025-07-18T02:59:12.812291,OLED,55 inch,True,,,,,
Wto863,Assimilated asynchronous instruction set,Television,Samsung,1119.93,True,4.7,876,2025-07-18T02:59:12.812324,OLED,55 inch,True,,,,,
IJF355,Re-engineered next generation superstructure,Laptop,Lenovo,533.47,True,4.5,289,2025-07-18T02:59:12.812355,,13.3 inch,,AMD Ryzen 5,8GB,512GB SSD,,
iwh530,Proactive intermediate analyzer,Television,Samsung,1906.5,True,3.8,56,2025-07-18T02:59:12.812385,OLED,55 inch,True,,,,,
HCF998,Polarized demand-driven policy,Television,Samsung,1597.3,False,4.7,249,2025-07-18T02:59:12.812413,QLED,43 inch,True,,,,,
onm479,Right-sized bi-directional secured line,Smartphone,Apple,1438.87,True,4.3,253,2025-07-18T02:59:12.812445,,,,A16 Bionic,,256GB,12MP,4000mAh
vXh937,Monitored incremental website,Television,Sony,1212.89,True,4.8,486,2025-07-18T02:59:12.812474,OLED,43 inch,True,,,,,
OND153,Innovative responsive moderator,Smartphone,Apple,1169.44,True,4.7,500,2025-07-18T02:59:12.812504,,,,Snapdragon 8 Gen 2,,128GB,48MP,3000mAh
JYP220,Face-to-face maximized time-frame,Television,LG,1679.76,False,4.7,344,2025-07-18T02:59:12.812533,QLED,55 inch,True,,,,,
geA167,Advanced systematic orchestration,Smartphone,OnePlus,264.3,False,4.0,357,2025-07-18T02:59:12.812563,,,,Snapdragon 8 Gen 2,,256GB,48MP,3000mAh
DMI019,Mandatory systemic matrices,Television,LG,831.75,True,3.6,510,2025-07-18T02:59:12.812594,QLED,43 inch,True,,,,,
aeb374,Down-sized motivating product,Smartphone,Apple,1810.41,False,3.5,269,2025-07-18T02:59:12.812626,,,,A16 Bionic,,128GB,48MP,3000mAh
cnX692,Quality-focused reciprocal encoding,Television,Samsung,1455.97,True,3.8,578,2025-07-18T02:59:12.812655,OLED,55 inch,True,,,,,
Duj262,Optional contextually-based customer loyalty,Laptop,HP,1970.6,False,4.6,252,2025-07-18T02:59:12.812686,,15.6 inch,,Intel i7,16GB,256GB SSD,,
noD613,Fully-configurable high-level toolset,Smartphone,OnePlus,272.04,False,3.7,383,2025-07-18T02:59:12.812716,,,,A16 Bionic,,256GB,48MP,4000mAh
hUg763,Triple-buffered responsive orchestration,Television,Samsung,579.66,False,4.1,444,2025-07-18T02:59:12.812745,QLED,43 inch,True,,,,,
MWZ488,Integrated fresh-thinking hardware,Television,Samsung,893.11,False,3.7,275,2025-07-18T02:59:12.812775,OLED,55 inch,True,,,,,
oNM682,Horizontal dedicated open system,Smartphone,Samsung,1029.41,True,4.1,616,2025-07-18T02:59:12.812806,,,,Snapdragon 8 Gen 2,,128GB,12MP,4000mAh
AVX247,Operative intermediate model,Smartphone,OnePlus,509.2,True,4.3,864,2025-07-18T02:59:12.812838,,,,Snapdragon 8 Gen 2,,256GB,12MP,4000mAh
OGW455,Enterprise-wide zero-defect adapter,Laptop,Dell,1574.61,False,3.9,955,2025-07-18T02:59:12.812873,,15.6 inch,,Intel i7,8GB,512GB SSD,,
Zaz177,Down-sized intermediate support,Smartphone,Apple,1208.74,False,4.9,100,2025-07-18T02:59:12.812904,,,,Snapdragon 8 Gen 2,,128GB,12MP,3000mAh
xMR264,Synchronized incremental open architecture,Smartphone,Samsung,944.78,True,4.5,575,2025-07-18T02:59:12.812936,,,,A16 Bionic,,128GB,12MP,4000mAh
cML490,Multi-tiered next generation success,Smartphone,OnePlus,1281.57,True,3.9,346,2025-07-18T02:59:12.812966,,,,Snapdragon 8 Gen 2,,128GB,48MP,3000mAh
NcN533,Operative homogeneous array,Smartphone,OnePlus,1013.68,True,4.3,86,2025-07-18T02:59:12.813004,,,,A16 Bionic,,256GB,48MP,4000mAh
VVv452,Programmable 24/7 adapter,Smartphone,OnePlus,1168.9,False,5.0,983,2025-07-18T02:59:12.813034,,,,Snapdragon 8 Gen 2,,256GB,12MP,3000mAh
Ngb568,De-engineered systemic knowledgebase,Laptop,HP,598.8,False,3.7,396,2025-07-18T02:59:12.813064,,15.6 inch,,Intel i7,8GB,512GB SSD,,
VyJ257,Function-based systemic collaboration,Television,LG,1034.75,False,3.5,353,2025-07-18T02:59:12.813096,OLED,43 inch,True,,,,,
lnL713,Multi-layered zero administration help-desk,Smartphone,OnePlus,1610.09,False,4.1,657,2025-07-18T02:59:12.813129,,,,Snapdragon 8 Gen 2,,256GB,48MP,3000mAh
vMc441,Cross-group foreground hierarchy,Smartphone,Apple,1106.43,True,3.9,660,2025-07-18T02:59:12.813160,,,,Snapdragon 8 Gen 2,,128GB,12MP,4000mAh
qji148,Ameliorated solution-oriented monitoring,Smartphone,Samsung,1857.94,False,3.8,19,2025-07-18T02:59:12.813190,,,,Snapdragon 8 Gen 2,,128GB,12MP,3000mAh
LIe439,Advanced actuating artificial intelligence,Laptop,Lenovo,1114.57,True,4.8,634,2025-07-18T02:59:12.813221,,13.3 inch,,Intel i5,16GB,512GB SSD,,
qoR036,Profound cohesive implementation,Television,Samsung,277.57,True,3.6,511,2025-07-18T02:59:12.813252,OLED,55 inch,True,,,,,
msY414,Future-proofed background benchmark,Laptop,HP,213.51,False,4.2,684,2025-07-18T02:59:12.813282,,15.6 inch,,Intel i5,16GB,512GB SSD,,
lpl480,Operative reciprocal help-desk,Laptop,Lenovo,790.43,True,3.8,197,2025-07-18T02:59:12.813313,,15.6 inch,,Intel i5,8GB,512GB SSD,,
kNA440,Up-sized maximized circuit,Television,LG,965.19,False,3.8,787,2025-07-18T02:59:12.813344,OLED,43 inch,True,,,,,
Lyl944,De-engineered systemic orchestration,Laptop,Lenovo,1598.95,True,4.3,616,2025-07-18T02:59:12.813374,,15.6 inch,,AMD Ryzen 5,16GB,256GB SSD,,
VlV406,Re-engineered scalable concept,Laptop,Dell,775.22,True,4.5,50,2025-07-18T02:59:12.813405,,13.3 inch,,Intel i7,16GB,512GB SSD,,
mja929,Team-oriented attitude-oriented archive,Smartphone,OnePlus,355.5,False,4.1,83,2025-07-18T02:59:12.813436,,,,A16 Bionic,,128GB,12MP,4000mAh
MBY860,Persevering mission-critical strategy,Television,Samsung,1494.53,False,4.6,51,2025-07-18T02:59:12.813466,OLED,43 inch,True,,,,,
YhM155,Team-oriented global help-desk,Television,LG,935.16,True,4.0,589,2025-07-18T02:59:12.813496,QLED,43 inch,True,,,,,
its023,Streamlined 3rdgeneration Graphical User Interface,Laptop,Dell,708.02,True,4.1,698,2025-07-18T02:59:12.813526,,15.6 inch,,AMD Ryzen 5,16GB,512GB SSD,,
UPW031,Implemented multimedia policy,Laptop,Lenovo,315.45,False,4.9,927,2025-07-18T02:59:12.813559,,15.6 inch,,AMD Ryzen 5,8GB,256GB SSD,,
krV643,Universal optimizing benchmark,Laptop,Lenovo,1540.98,True,4.2,590,2025-07-18T02:59:12.813589,,13.3 inch,,Intel i5,8GB,512GB SSD,,
kOk517,Re-engineered global matrix,Smartphone,Apple,1621.24,True,3.6,187,2025-07-18T02:59:12.813688,,,,Snapdragon 8 Gen 2,,128GB,12MP,4000mAh
iJg896,Devolved empowering toolset,Television,LG,1634.68,False,4.3,956,2025-07-18T02:59:12.813720,QLED,43 inch,True,,,,,
cbS554,Profit-focused local secured line,Television,LG,1767.62,False,4.2,587,2025-07-18T02:59:12.813750,OLED,55 inch,True,,,,,
KuW080,Self-enabling 6thgeneration paradigm,Laptop,HP,1619.96,True,4.7,57,2025-07-18T02:59:12.813783,,15.6 inch,,AMD Ryzen 5,16GB,256GB SSD,,
ZEj133,Synergistic object-oriented productivity,Laptop,Lenovo,701.85,False,4.8,326,2025-07-18T02:59:12.813818,,13.3 inch,,Intel i7,16GB,512GB SSD,,
DGa295,Centralized optimizing attitude,Smartphone,Samsung,1300.78,True,5.0,122,2025-07-18T02:59:12.813849,,,,A16 Bionic,,256GB,48MP,3000mAh
YbW346,Devolved 4thgeneration methodology,Television,LG,645.91,True,3.8,947,2025-07-18T02:59:12.813879,OLED,55 inch,True,,,,,
KnY317,Monitored multi-tasking benchmark,Laptop,Lenovo,607.48,True,4.4,627,2025-07-18T02:59:12.813910,,15.6 inch,,Intel i5,8GB,512GB SSD,,
cJH617,Cloned grid-enabled array,Laptop,HP,1911.47,True,3.8,892,2025-07-18T02:59:12.813942,,15.6 inch,,AMD Ryzen 5,16GB,256GB SSD,,
Vys181,Up-sized background access,Laptop,HP,628.8,True,4.0,532,2025-07-18T02:59:12.813974,,13.3 inch,,AMD Ryzen 5,16GB,512GB SSD,,
RjM117,Cross-platform disintermediate framework,Television,Samsung,735.96,True,3.7,246,2025-07-18T02:59:12.814016,QLED,43 inch,True,,,,,
oIi983,Integrated incremental architecture,Television,Sony,659.37,True,4.3,385,2025-07-18T02:59:12.814050,QLED,43 inch,True,,,,,
wEJ180,Configurable composite task-force,Smartphone,Apple,1085.58,True,4.4,170,2025-07-18T02:59:12.814087,,,,A16 Bionic,,256GB,12MP,4000mAh
glz901,Up-sized next generation service-desk,Laptop,Dell,1379.12,True,5.0,468,2025-07-18T02:59:12.814120,,13.3 inch,,Intel i7,16GB,256GB SSD,,
odr709,Secured client-driven interface,Television,Samsung,1196.92,True,4.6,169,2025-07-18T02:59:12.814150,QLED,55 inch,True,,,,,
ooy413,Business-focused bifurcated model,Laptop,Lenovo,451.76,False,3.5,301,2025-07-18T02:59:12.814181,,15.6 inch,,AMD Ryzen 5,16GB,512GB SSD,,
YGg377,Function-based coherent emulation,Smartphone,OnePlus,1261.31,False,4.0,749,2025-07-18T02:59:12.814211,,,,A16 Bionic,,128GB,12MP,3000mAh
hiX888,Reverse-engineered zero-defect encryption,Laptop,Dell,1740.04,True,4.7,903,2025-07-18T02:59:12.814241,,13.3 inch,,Intel i5,8GB,256GB SSD,,
CBo780,Total executive Internet solution,Smartphone,Apple,1108.15,False,4.7,5,2025-07-18T02:59:12.814275,,,,Snapdragon 8 Gen 2,,128GB,12MP,4000mAh
Xof407,Cloned real-time artificial intelligence,Laptop,Lenovo,1955.09,False,4.8,132,2025-07-18T02:59:12.814306,,15.6 inch,,Intel i5,16GB,256GB SSD,,
aaM689,Upgradable composite workforce,Laptop,Dell,656.02,True,4.5,669,2025-07-18T02:59:12.814337,,13.3 inch,,Intel i5,8GB,256GB SSD,,
muW239,Monitored even-keeled intranet,Television,LG,443.16,True,4.5,519,2025-07-18T02:59:12.814366,QLED,55 inch,True,,,,,
KGV304,Organized systematic neural-net,Smartphone,Apple,1756.3,True,3.7,509,2025-07-18T02:59:12.814397,,,,A16 Bionic,,256GB,48MP,3000mAh
OtL319,Persevering motivating implementation,Smartphone,Samsung,1111.36,False,4.7,829,2025-07-18T02:59:12.814427,,,,Snapdragon 8 Gen 2,,128GB,12MP,3000mAh
kWx744,Streamlined even-keeled capacity,Smartphone,Apple,1059.68,False,4.1,843,2025-07-18T02:59:12.814457,,,,Snapdragon 8 Gen 2,,256GB,12MP,4000mAh
Cgw594,Robust 24/7 secured line,Smartphone,Samsung,1908.46,False,5.0,943,2025-07-18T02:59:12.814491,,,,A16 Bionic,,256GB,48MP,3000mAh
wUD797,Vision-oriented background policy,Smartphone,Apple,1759.27,False,3.9,354,2025-07-18T02:59:12.814522,,,,Snapdragon 8 Gen 2,,128GB,12MP,3000mAh
yFt590,Up-sized dedicated functionalities,Smartphone,Samsung,561.09,False,4.8,646,2025-07-18T02:59:12.814552,,,,Snapdragon 8 Gen 2,,256GB,48MP,3000mAh
pBu978,De-engineered scalable service-desk,Smartphone,Apple,263.06,True,4.0,420,2025-07-18T02:59:12.814587,,,,A16 Bionic,,128GB,12MP,4000mAh
oem940,Ergonomic transitional moratorium,Smartphone,Samsung,508.57,False,4.9,878,2025-07-18T02:59:12.814620,,,,Snapdragon 8 Gen 2,,256GB,48MP,3000mAh
wTU548,Profit-focused attitude-oriented model,Television,Sony,1465.64,False,4.2,859,2025-07-18T02:59:12.814653,QLED,55 inch,True,,,,,
